,NPP,VISC,mean_dx,mean_step
48,127.42749857031335,0.04832930238571752,0.007950990631806605,0.01009107337177603
49,127.42749857031335,0.07847599703514611,0.008659129987952416,0.007449371518212595
50,127.42749857031335,0.12742749857031335,0.011277892966258108,0.0057547914030143974
51,127.42749857031335,0.20691380811147903,0.007330174186440259,0.004779424034891773
52,127.42749857031335,0.3359818286283781,0.004123384800788831,0.003541910430191356
53,127.42749857031335,0.5455594781168515,0.009209827968091425,0.0029381795932235614
54,127.42749857031335,0.8858667904100823,0.0032612475384963995,0.0022618108302347294
55,127.42749857031335,1.438449888287663,0.005962158432351755,0.0017694003304524607
56,127.42749857031335,2.3357214690901213,0.005088635736358734,0.0014059786599532628
57,127.42749857031335,3.792690190732246,0.003588092227329495,0.0011307113631423072
58,127.42749857031335,6.158482110660261,0.0014880025232191806,0.0008617423818989458
59,127.42749857031335,10.0,0.001748428947579054,0.0006429531800043652
60,143.8449888287663,0.001,0.005694930771593146,0.0664845151676605
61,143.8449888287663,0.001623776739188721,0.00609793847759777,0.05429897328333356
62,143.8449888287663,0.0026366508987303583,0.005963050315186915,0.04103816259907077
63,143.8449888287663,0.004281332398719396,0.005576672369327072,0.031619333040828285
64,143.8449888287663,0.0069519279617756054,0.005334120239665354,0.025441904769733056
65,143.8449888287663,0.011288378916846888,0.006013202826435568,0.020086586655904726
66,143.8449888287663,0.018329807108324356,0.005447421965119204,0.01606958108952167
67,143.8449888287663,0.029763514416313176,0.00586323259554165,0.012619918054596703
68,143.8449888287663,0.04832930238571752,0.006799772661422866,0.009430644498854784
69,143.8449888287663,0.07847599703514611,0.0069664068925414215,0.007516732297562079
70,143.8449888287663,0.12742749857031335,0.0064605983592298955,0.005866557608171518
71,143.8449888287663,0.20691380811147903,0.005029676031674194,0.0046576294880140605
72,143.8449888287663,0.3359818286283781,0.00496278128908914,0.0035282911854431992
73,143.8449888287663,0.5455594781168515,0.0012141388790783889,0.0028862689930718452
74,143.8449888287663,0.8858667904100823,0.0017313290897137679,0.0022140284854454224
75,143.8449888287663,1.438449888287663,0.0009199877236883453,0.0017465823241185367
76,143.8449888287663,2.3357214690901213,0.0016919679742666911,0.001384166595567477
77,143.8449888287663,3.792690190732246,0.0008121347382795129,0.0011133552116007555
78,143.8449888287663,6.158482110660261,0.0006409221540599904,0.000867297011821841
79,143.8449888287663,10.0,0.0005163254163153139,0.0006730975078560952
80,162.3776739188721,0.001,0.00405967576627453,0.06704781411654363
81,162.3776739188721,0.001623776739188721,0.0042067629650506,0.051350914630457656
82,162.3776739188721,0.0026366508987303583,0.00408187848958904,0.041577776993751474
83,162.3776739188721,0.004281332398719396,0.00426596198812102,0.03111930896795609
84,162.3776739188721,0.0069519279617756054,0.004363193022598856,0.025432933665307786
85,162.3776739188721,0.011288378916846888,0.003995943703642619,0.01985397323751167
86,162.3776739188721,0.018329807108324356,0.003990933016686805,0.016118592342537885
87,162.3776739188721,0.029763514416313176,0.0038490234894770926,0.012197015510229212
88,162.3776739188721,0.04832930238571752,0.0045750966754362936,0.009745392996596472
89,162.3776739188721,0.07847599703514611,0.00419364229297908,0.00736255688332901
90,162.3776739188721,0.12742749857031335,0.003884302197038756,0.005974949817078862
91,162.3776739188721,0.20691380811147903,0.002313190240879123,0.00463972111591923
92,162.3776739188721,0.3359818286283781,0.0035152791187862214,0.003637358029258518
93,162.3776739188721,0.5455594781168515,0.0018350641907789395,0.0028982848467699624
94,162.3776739188721,0.8858667904100823,0.0033002207458512783,0.0022907844537040437
95,162.3776739188721,1.438449888287663,0.0019989051971171334,0.0017504376899342437
96,162.3776739188721,2.3357214690901213,0.001522533565654195,0.0014173883427255722
97,162.3776739188721,3.792690190732246,0.0015416082568007509,0.0010615933168217557
98,162.3776739188721,6.158482110660261,0.0009477319027168292,0.0008473859608268665
99,162.3776739188721,10.0,0.0008421080962402395,0.0007036645765661954
100,183.29807108324357,0.001,0.00282825144835325,0.06758220774886255
101,183.29807108324357,0.001623776739188721,0.0028471430448123243,0.05303801713817705
102,183.29807108324357,0.0026366508987303583,0.002910727928574344,0.040958910963995225
103,183.29807108324357,0.004281332398719396,0.0028264335872966602,0.03261058421777759
104,183.29807108324357,0.0069519279617756054,0.002744781466925203,0.025302891708574835
105,183.29807108324357,0.011288378916846888,0.002960056290350593,0.01988087222058414
106,183.29807108324357,0.018329807108324356,0.0028755316319473896,0.01508035393893382
107,183.29807108324357,0.029763514416313176,0.0029181052478085825,0.012153951403724444
108,183.29807108324357,0.04832930238571752,0.002585521406353909,0.00956096584665009
109,183.29807108324357,0.07847599703514611,0.0026888562309841427,0.0075834670785068685
110,183.29807108324357,0.12742749857031335,0.0031752800615076505,0.006078083962404291
111,183.29807108324357,0.20691380811147903,0.002955184644583976,0.0045533249760880195
112,183.29807108324357,0.3359818286283781,0.0027927057635450583,0.003509187106247663
113,183.29807108324357,0.5455594781168515,0.0015697455473207222,0.002855386937142716
114,183.29807108324357,0.8858667904100823,0.0024940194270328367,0.002250624971669597
115,183.29807108324357,1.438449888287663,0.0027799680268197537,0.0017748491328502688
116,183.29807108324357,2.3357214690901213,0.0020429488771944045,0.0013936552950581927
117,183.29807108324357,3.792690190732246,0.0024858849328722185,0.0010523206314001698
118,183.29807108324357,6.158482110660261,0.00205166397302549,0.0008184495903731043
119,183.29807108324357,10.0,0.0004806445110309485,0.0006998230009139819
120,206.913808111479,0.001,0.0011572650998261428,0.06834041095828887
121,206.913808111479,0.001623776739188721,0.001229025205600673,0.0534311210162182
122,206.913808111479,0.0026366508987303583,0.0011099863049896862,0.04244142251758617
123,206.913808111479,0.004281332398719396,0.0010829438224740115,0.03198597877141897
124,206.913808111479,0.0069519279617756054,0.0011936784646767356,0.02527894135455085
125,206.913808111479,0.011288378916846888,0.0012911358292077802,0.019387533803337815
126,206.913808111479,0.018329807108324356,0.0012966188187200174,0.015765084299683037
127,206.913808111479,0.029763514416313176,0.0011174082219829592,0.012158961587883186
128,206.913808111479,0.04832930238571752,0.0009407088173866516,0.009587811766504873
129,206.913808111479,0.07847599703514611,0.0018500508495814842,0.00773871921533622
130,206.913808111479,0.12742749857031335,0.00142364606804408,0.0059941910687173125
131,206.913808111479,0.20691380811147903,0.0007760386544467349,0.004702675833635611
132,206.913808111479,0.3359818286283781,0.0007912676892874491,0.0037469032657649923
133,206.913808111479,0.5455594781168515,0.000857821021577827,0.0028192533587411577
134,206.913808111479,0.8858667904100823,0.0006600589141167112,0.002227605966777623
135,206.913808111479,1.438449888287663,0.0006732326428337816,0.001758058085029571
136,206.913808111479,2.3357214690901213,0.0005938814125583693,0.0013663954681218807
137,206.913808111479,3.792690190732246,0.0006636599038998092,0.0010715840466381796
138,206.913808111479,6.158482110660261,0.0007336753524807216,0.0008671784290362885
139,206.913808111479,10.0,0.0005388674846841434,0.0006680243488829998
140,233.57214690901213,0.001,0.002450934125787324,0.06590419269218879
141,233.57214690901213,0.001623776739188721,0.0023748513473248302,0.051500868176140385
142,233.57214690901213,0.0026366508987303583,0.002519689119403911,0.03991592215909991
143,233.57214690901213,0.004281332398719396,0.0022783915846123896,0.031546769571551087
144,233.57214690901213,0.0069519279617756054,0.0021299614352244993,0.026671072648735375
145,233.57214690901213,0.011288378916846888,0.0020987463149927236,0.020860035325174373
146,233.57214690901213,0.018329807108324356,0.00265615534438104,0.014983910887288605
147,233.57214690901213,0.029763514416313176,0.0025997407811793496,0.012290684314752914
148,233.57214690901213,0.04832930238571752,0.0024559962011511476,0.010094549807582098
149,233.57214690901213,0.07847599703514611,0.003149061391269064,0.007385663256509164
150,233.57214690901213,0.12742749857031335,0.002656819292624027,0.006147128020818244
151,233.57214690901213,0.20691380811147903,0.00236556624453687,0.004608793560623164
152,233.57214690901213,0.3359818286283781,0.003697234450407993,0.003591760365984454
153,233.57214690901213,0.5455594781168515,0.0019309487242813797,0.00278727974357032
154,233.57214690901213,0.8858667904100823,0.0021280936711903183,0.0022385158117131524
155,233.57214690901213,1.438449888287663,0.0022538935602700824,0.0018501818007150663
156,233.57214690901213,2.3357214690901213,0.002152511793900066,0.001372369884217323
157,233.57214690901213,3.792690190732246,0.0018720785417665339,0.0010982134849021653
158,233.57214690901213,6.158482110660261,0.0013614928465346683,0.0008482337095197613
159,233.57214690901213,10.0,0.000800936793543957,0.0006725067855508395
160,263.6650898730358,0.001,0.011980439726809901,0.06971903063305011
161,263.6650898730358,0.001623776739188721,0.010530490058511088,0.05114292095659736
162,263.6650898730358,0.0026366508987303583,0.011011215555335869,0.041475032924567126
163,263.6650898730358,0.004281332398719396,0.010893791816115609,0.03324143714822415
164,263.6650898730358,0.0069519279617756054,0.01186010440200016,0.024768995257409648
165,263.6650898730358,0.011288378916846888,0.011245397641601361,0.020325456919318027
166,263.6650898730358,0.018329807108324356,0.0087375691390511,0.0159680218422123
167,263.6650898730358,0.029763514416313176,0.008149485994459077,0.01207421724030717
168,263.6650898730358,0.04832930238571752,0.017553976917311295,0.00955395260865247
169,263.6650898730358,0.07847599703514611,0.0088551998722532,0.0075583592649561635
170,263.6650898730358,0.12742749857031335,0.013488079191044576,0.005927674181128062
171,263.6650898730358,0.20691380811147903,0.004551053316218164,0.004599659564022106
172,263.6650898730358,0.3359818286283781,0.011224515747189207,0.003621674027866816
173,263.6650898730358,0.5455594781168515,0.007490929693035624,0.002881387944445718
174,263.6650898730358,0.8858667904100823,0.001651498406930258,0.0022709885183089945
175,263.6650898730358,1.438449888287663,0.0016235172121589457,0.0018525589853654087
176,263.6650898730358,2.3357214690901213,0.0012595368053266917,0.0013491718231774636
177,263.6650898730358,3.792690190732246,0.0016008320669109377,0.001147197533300269
178,263.6650898730358,6.158482110660261,0.0011979264047343318,0.0008460457002537109
179,263.6650898730358,10.0,0.0016448816529602982,0.0006741584794916359
180,297.63514416313194,0.001,0.010279367332581495,0.06305579250631234
181,297.63514416313194,0.001623776739188721,0.011066973315804257,0.0547380077310633
182,297.63514416313194,0.0026366508987303583,0.009551354331145909,0.040964699662609926
183,297.63514416313194,0.004281332398719396,0.013262074234752102,0.03309845402523295
184,297.63514416313194,0.0069519279617756054,0.008493258858112281,0.025575220911121816
185,297.63514416313194,0.011288378916846888,0.009531607307864292,0.019543497020427066
186,297.63514416313194,0.018329807108324356,0.00814918251131999,0.015571577687727253
187,297.63514416313194,0.029763514416313176,0.014538961312286578,0.012158479747233815
188,297.63514416313194,0.04832930238571752,0.004845440135991792,0.009647992944412632
189,297.63514416313194,0.07847599703514611,0.009517838927371396,0.007210187092198703
190,297.63514416313194,0.12742749857031335,0.006740015512061914,0.005994592691214784
191,297.63514416313194,0.20691380811147903,0.009411089756993122,0.0047154212047004545
192,297.63514416313194,0.3359818286283781,0.004342245502845039,0.0036748783449657265
193,297.63514416313194,0.5455594781168515,0.003727732685529666,0.002850955585315992
194,297.63514416313194,0.8858667904100823,0.0034375065904371253,0.0022565936056801804
195,297.63514416313194,1.438449888287663,0.003645024038497411,0.0017650648552969593
196,297.63514416313194,2.3357214690901213,0.0029179551781686754,0.001408906009886774
197,297.63514416313194,3.792690190732246,0.0033467910969964005,0.0010751207148342477
198,297.63514416313194,6.158482110660261,0.0035865486561474143,0.0008344580716199768
199,297.63514416313194,10.0,0.0031554676268011157,0.0006541845181662934
200,335.9818286283781,0.001,0.012008526046302585,0.06910071423324736
201,335.9818286283781,0.001623776739188721,0.011228813748197784,0.054348591364752306
202,335.9818286283781,0.0026366508987303583,0.011935985959270734,0.04033062331558277
203,335.9818286283781,0.004281332398719396,0.012448658982152243,0.03231182597000531
204,335.9818286283781,0.0069519279617756054,0.014387153247222586,0.025794406281236765
205,335.9818286283781,0.011288378916846888,0.008849046143671284,0.01951716914196864
206,335.9818286283781,0.018329807108324356,0.011349060811906259,0.015057667303796768
207,335.9818286283781,0.029763514416313176,0.01593854791080581,0.012237491906915464
208,335.9818286283781,0.04832930238571752,0.011503758741030677,0.009728893672306492
209,335.9818286283781,0.07847599703514611,0.0070280732402241705,0.0074426818033961105
210,335.9818286283781,0.12742749857031335,0.008309972249475545,0.005947663186837466
211,335.9818286283781,0.20691380811147903,0.008299461920622917,0.0048052830847861265
212,335.9818286283781,0.3359818286283781,0.008765996089009636,0.0035633329811864405
213,335.9818286283781,0.5455594781168515,0.005592104658587493,0.0028874764996730186
214,335.9818286283781,0.8858667904100823,0.005623455053425718,0.002230765940917802
215,335.9818286283781,1.438449888287663,0.004000251386478833,0.001800410575453056
216,335.9818286283781,2.3357214690901213,0.0047124604659471245,0.001325640553802498
217,335.9818286283781,3.792690190732246,0.0037316522863377138,0.0010935407216828975
218,335.9818286283781,6.158482110660261,0.0017745187198795515,0.0008695144509114202
219,335.9818286283781,10.0,0.0011384635074673367,0.0006554827741990139
220,379.26901907322497,0.001,0.015972779882718856,0.062410953106939206
221,379.26901907322497,0.001623776739188721,0.015081419898326814,0.05362646769367394
222,379.26901907322497,0.0026366508987303583,0.0133476705307279,0.0423515045543779
223,379.26901907322497,0.004281332398719396,0.014019898285173273,0.03212122972887847
224,379.26901907322497,0.0069519279617756054,0.01689529201817737,0.025419167285379036
225,379.26901907322497,0.011288378916846888,0.013916410485085937,0.01990267717771695
226,379.26901907322497,0.018329807108324356,0.014839614110529567,0.016029966862578286
227,379.26901907322497,0.029763514416313176,0.011910187835762955,0.012379752092896793
228,379.26901907322497,0.04832930238571752,0.009256635964272541,0.009420157867294245
229,379.26901907322497,0.07847599703514611,0.009395331347273498,0.007579999835125511
230,379.26901907322497,0.12742749857031335,0.009917414985194519,0.005913713552831629
231,379.26901907322497,0.20691380811147903,0.008570218273504068,0.004555502139172798
232,379.26901907322497,0.3359818286283781,0.009810840160450106,0.003626711320431104
233,379.26901907322497,0.5455594781168515,0.004512285261871875,0.002780265303069912
234,379.26901907322497,0.8858667904100823,0.007052535957171993,0.0023353111487783916
235,379.26901907322497,1.438449888287663,0.005250753904222883,0.0018117802438126893
236,379.26901907322497,2.3357214690901213,0.004382481559962468,0.0013706854642184592
237,379.26901907322497,3.792690190732246,0.005320027171486336,0.0010967514833898375
238,379.26901907322497,6.158482110660261,0.0015928127728669932,0.0008427425312690588
239,379.26901907322497,10.0,0.0009082859857707401,0.0006722693214742376
240,428.13323987193957,0.001,0.018363900478570307,0.06626149895675182
241,428.13323987193957,0.001623776739188721,0.016461283225342512,0.05481839232163941
242,428.13323987193957,0.0026366508987303583,0.015660525593763564,0.04344453711912569
243,428.13323987193957,0.004281332398719396,0.02133410731868115,0.032850165410838836
244,428.13323987193957,0.0069519279617756054,0.017641031007122998,0.025761154781097775
245,428.13323987193957,0.011288378916846888,0.019636125157649096,0.02014087707188937
246,428.13323987193957,0.018329807108324356,0.01244253242443089,0.015140498233181063
247,428.13323987193957,0.029763514416313176,0.014293693978875305,0.012625539464597
248,428.13323987193957,0.04832930238571752,0.008473096152427808,0.009902869212749648
249,428.13323987193957,0.07847599703514611,0.007314578497179633,0.007780083333264605
250,428.13323987193957,0.12742749857031335,0.014789884018239892,0.005964546386061302
251,428.13323987193957,0.20691380811147903,0.008308525987905272,0.004668534867607426
252,428.13323987193957,0.3359818286283781,0.009168052933081752,0.003568922214139532
253,428.13323987193957,0.5455594781168515,0.0072609963030704685,0.0028025799484377857
254,428.13323987193957,0.8858667904100823,0.00486848309301587,0.002144940740657717
255,428.13323987193957,1.438449888287663,0.005782016298098417,0.0017206823204784707
256,428.13323987193957,2.3357214690901213,0.0016668305730254609,0.0013772929462218348
257,428.13323987193957,3.792690190732246,0.0016619150594395006,0.0010976419750172626
258,428.13323987193957,6.158482110660261,0.0019103782847565138,0.0008341680728772114
259,428.13323987193957,10.0,0.001277544885058691,0.0006699211755682565
260,483.2930238571752,0.001,0.029694399303777198,0.06570338765116085
261,483.2930238571752,0.001623776739188721,0.02957874048681069,0.05257331343710283
262,483.2930238571752,0.0026366508987303583,0.027655742281687424,0.041027685455849804
263,483.2930238571752,0.004281332398719396,0.032217298881238705,0.03175350733296756
264,483.2930238571752,0.0069519279617756054,0.028848545048286475,0.02594561765821862
265,483.2930238571752,0.011288378916846888,0.03113173492446477,0.01880853385771096
266,483.2930238571752,0.018329807108324356,0.03212383210622574,0.015973329912001233
267,483.2930238571752,0.029763514416313176,0.017916208401579568,0.011901330429410066
268,483.2930238571752,0.04832930238571752,0.02348010881333403,0.009688919100380042
269,483.2930238571752,0.07847599703514611,0.021222348768654756,0.007728840325042063
270,483.2930238571752,0.12742749857031335,0.023884412494782827,0.005985750928045709
271,483.2930238571752,0.20691380811147903,0.00868491421718745,0.004774583827932363
272,483.2930238571752,0.3359818286283781,0.006766454927245388,0.0035356592934981126
273,483.2930238571752,0.5455594781168515,0.011663751718223552,0.0029404083582721978
274,483.2930238571752,0.8858667904100823,0.010083715560194755,0.00228199333393448
275,483.2930238571752,1.438449888287663,0.006788516203049507,0.0016849354028213165
276,483.2930238571752,2.3357214690901213,0.008975102302680572,0.0014214220624312642
277,483.2930238571752,3.792690190732246,0.0033778162388358613,0.0011276945318944283
278,483.2930238571752,6.158482110660261,0.0033677499013391086,0.0008645311023730691
279,483.2930238571752,10.0,0.0010743247352053757,0.0006852989018242474
280,545.559478116852,0.001,0.046562141433619295,0.0684886509481016
281,545.559478116852,0.001623776739188721,0.046565268212341485,0.05240877062975057
282,545.559478116852,0.0026366508987303583,0.04516161169302211,0.04254777144397308
283,545.559478116852,0.004281332398719396,0.044951628123456336,0.03277340512755065
284,545.559478116852,0.0069519279617756054,0.044727302741124166,0.02553162377923074
285,545.559478116852,0.011288378916846888,0.048415451215601736,0.01913696785583295
286,545.559478116852,0.018329807108324356,0.04954350947337429,0.015335215443324206
287,545.559478116852,0.029763514416313176,0.048054117957091,0.01186362914147103
288,545.559478116852,0.04832930238571752,0.04123692193071705,0.009502434298658104
289,545.559478116852,0.07847599703514611,0.024395475679279584,0.007856750306786554
290,545.559478116852,0.12742749857031335,0.032650759320140804,0.006007793715510796
291,545.559478116852,0.20691380811147903,0.03563294179451899,0.004844007383317068
292,545.559478116852,0.3359818286283781,0.025500732277831742,0.003537173964931624
293,545.559478116852,0.5455594781168515,0.008689274519982694,0.0028114862285392086
294,545.559478116852,0.8858667904100823,0.005517826697850277,0.0022975832948831975
295,545.559478116852,1.438449888287663,0.0161960169838802,0.0017897275572336421
296,545.559478116852,2.3357214690901213,0.007483284263489615,0.001411523581288993
297,545.559478116852,3.792690190732246,0.004731220540752547,0.0010840073352788688
298,545.559478116852,6.158482110660261,0.002953788315174497,0.0008786745679315967
299,545.559478116852,10.0,0.0024494573698612843,0.0006622266343583946
300,615.8482110660267,0.001,0.07933985251255506,0.06680970998921068
301,615.8482110660267,0.001623776739188721,0.07497154473662496,0.05147117687230415
302,615.8482110660267,0.0026366508987303583,0.0662432365562403,0.04202867330107632
303,615.8482110660267,0.004281332398719396,0.0644393159524998,0.03342552939071956
304,615.8482110660267,0.0069519279617756054,0.07417485258015523,0.026585940808331987
305,615.8482110660267,0.011288378916846888,0.06730557392891115,0.01876264082670953
306,615.8482110660267,0.018329807108324356,0.07463163847695085,0.015560625482519328
307,615.8482110660267,0.029763514416313176,0.06071436931489058,0.012397224509176099
308,615.8482110660267,0.04832930238571752,0.062100591451529484,0.009453424569845204
309,615.8482110660267,0.07847599703514611,0.05459092488832442,0.007345127473784227
310,615.8482110660267,0.12742749857031335,0.04298918688417427,0.005877851943730702
311,615.8482110660267,0.20691380811147903,0.037671117043309506,0.004588365674888594
312,615.8482110660267,0.3359818286283781,0.03824928338626251,0.003605051444449526
313,615.8482110660267,0.5455594781168515,0.043048448996346154,0.002889934808175635
314,615.8482110660267,0.8858667904100823,0.02038601035850602,0.0022143329701586893
315,615.8482110660267,1.438449888287663,0.010609110370315955,0.0017856921444621644
316,615.8482110660267,2.3357214690901213,0.015328394392051102,0.0013509370560080324
317,615.8482110660267,3.792690190732246,0.007847119771687162,0.0010651158311406476
318,615.8482110660267,6.158482110660261,0.011734503279960957,0.0008452721237488455
319,615.8482110660267,10.0,0.007061902291446871,0.0006637687490084869
320,695.1927961775606,0.001,0.11637712697878498,0.06708828250954317
321,695.1927961775606,0.001623776739188721,0.10738928277947712,0.053201492210314116
322,695.1927961775606,0.0026366508987303583,0.12192305700001316,0.042801401753589076
323,695.1927961775606,0.004281332398719396,0.11186947467822736,0.032745900000030345
324,695.1927961775606,0.0069519279617756054,0.08824933818514427,0.02514541554604723
325,695.1927961775606,0.011288378916846888,0.12013290020017152,0.01997232211322099
326,695.1927961775606,0.018329807108324356,0.12629881278390587,0.01594186449808317
327,695.1927961775606,0.029763514416313176,0.09194856560774609,0.012191182872251153
328,695.1927961775606,0.04832930238571752,0.05889225824656582,0.009960104710397301
329,695.1927961775606,0.07847599703514611,0.08021363807782257,0.0074181969309153675
330,695.1927961775606,0.12742749857031335,0.0614187409696719,0.005876788533444651
331,695.1927961775606,0.20691380811147903,0.06544761220432022,0.0047767922627227006
332,695.1927961775606,0.3359818286283781,0.030914743504753723,0.003647738963787
333,695.1927961775606,0.5455594781168515,0.03955802659878101,0.002866794617607948
334,695.1927961775606,0.8858667904100823,0.028893449756969856,0.0023595975734402703
335,695.1927961775606,1.438449888287663,0.017808189565554883,0.0017684096549183638
336,695.1927961775606,2.3357214690901213,0.020539238125324363,0.0013339603173224024
337,695.1927961775606,3.792690190732246,0.010052991199994487,0.0010896633206705587
338,695.1927961775606,6.158482110660261,0.013551801989863638,0.0008980947997143374
339,695.1927961775606,10.0,0.005854750385367382,0.000662001891387914
340,784.7599703514607,0.001,0.1677839556564624,0.06631321147805486
341,784.7599703514607,0.001623776739188721,0.166080332808042,0.05303836367835974
342,784.7599703514607,0.0026366508987303583,0.1485683973497934,0.04337158977982401
343,784.7599703514607,0.004281332398719396,0.15406115855388725,0.03346154493955633
344,784.7599703514607,0.0069519279617756054,0.10291400105893403,0.024925906024182015
345,784.7599703514607,0.011288378916846888,0.1348375324328389,0.019834746641819508
346,784.7599703514607,0.018329807108324356,0.1241437862922705,0.015280730910735696
347,784.7599703514607,0.029763514416313176,0.18376946846238848,0.012430958980426142
348,784.7599703514607,0.04832930238571752,0.13520193810832923,0.009602227228366022
349,784.7599703514607,0.07847599703514611,0.1478959477964656,0.007659202837987689
350,784.7599703514607,0.12742749857031335,0.0611993163995726,0.00600375903763618
351,784.7599703514607,0.20691380811147903,0.07196132503651521,0.004655837412896827
352,784.7599703514607,0.3359818286283781,0.05126017357749167,0.0037365937372165776
353,784.7599703514607,0.5455594781168515,0.05280728713965353,0.0028635361912918733
354,784.7599703514607,0.8858667904100823,0.0323268535222099,0.0023249950691037876
355,784.7599703514607,1.438449888287663,0.02098383225481546,0.0017204127097819122
356,784.7599703514607,2.3357214690901213,0.012821469984111012,0.0013974161944790549
357,784.7599703514607,3.792690190732246,0.010886118644151645,0.0011003776415548774
358,784.7599703514607,6.158482110660261,0.008642142972154312,0.0008506336306561461
359,784.7599703514607,10.0,0.0116168428603315,0.0006897735894497828
360,885.8667904100823,0.001,0.20933418615435093,0.06697388997740943
361,885.8667904100823,0.001623776739188721,0.19142430365134658,0.05169545145649058
362,885.8667904100823,0.0026366508987303583,0.17686415105263772,0.041835778460194116
363,885.8667904100823,0.004281332398719396,0.18557864219607165,0.03291748256843903
364,885.8667904100823,0.0069519279617756054,0.18751819475798492,0.025865776753551856
365,885.8667904100823,0.011288378916846888,0.19045346091163304,0.020568718380409672
366,885.8667904100823,0.018329807108324356,0.2174193996074949,0.01572097709735951
367,885.8667904100823,0.029763514416313176,0.17117863614208884,0.012208210370526489
368,885.8667904100823,0.04832930238571752,0.10792052132589461,0.009358000156346476
369,885.8667904100823,0.07847599703514611,0.04311460791534844,0.0072174516853861104
370,885.8667904100823,0.12742749857031335,0.04541854290944592,0.005783672548186834
371,885.8667904100823,0.20691380811147903,0.054583145252460705,0.004715268851024769
372,885.8667904100823,0.3359818286283781,0.10513531007136191,0.0035572780677073155
373,885.8667904100823,0.5455594781168515,0.03149370412044304,0.0029071020317976357
374,885.8667904100823,0.8858667904100823,0.05089978955989547,0.002381648562192459
375,885.8667904100823,1.438449888287663,0.0351946908319385,0.0018119172179815726
376,885.8667904100823,2.3357214690901213,0.012328891008547128,0.0014064426888139134
377,885.8667904100823,3.792690190732246,0.007467181088870165,0.0011069556667525785
378,885.8667904100823,6.158482110660261,0.009674527426052043,0.0008733272473717325
